KSHKOD;HELYES;KSHK;USERRATE;CONNECTIVI;LN_USE;LN_CONN;LN_POP;LN_BP_KM;TAXPAY;WAGE_POP;TV_POP;ISDN_CABLE;LIBR;BOOK;CULT;PC_ISK;INTISK;PCUSEISK;SALARY;TELCOM
422;Cs÷r÷tnek;422;8.4492;126.861;2.13407;4.84309;6.84055;5.55277;36.6845;527.99;19.1444;3.84615;0;0;12.8342;0;0;0;1324.15244694673;-0.818885778225076
2670;Csorvßs;2670;25.7459;137.915;3.24828;4.92663;8.62999;5.35899;41.2542;546.269;12.1315;3.17965;15.5262;25;7.68269;6.43202;0.357334;39.3068;1236.33867735471;-0.815339979211261
673;Cs§sz;673;13.4791;99.5203;2.60114;4.60036;7.00125;4.40269;38.5246;471.634;0;4.08163;8.92532;14;0;10.929;0.910747;78.3242;1000.05;-0.724931772580225
2698;Cs§vßr;2698;19.6018;130.008;2.97562;4.86759;6.48158;3.93789;41.807;637.384;8.26953;4.41989;6.12557;05.jan;0;9.18836;1.53139;22.9709;1048.91544117647;0.507677854217466
2131;Csurg¡;2131;32.3835;165.664;3.47765;5.10996;8.62694;5.50024;41.7921;554.922;24.552;13.8889;19.7312;17.0509;0;13.7993;1.25448;239.606;1098.99388004896;1.0782040966266
1060;Csurg¡nagymarton;1060;0;0;0;0;5.22036;5.44966;28.1081;280.13;0;5;0;0;0;0;0;0;1133.31153846154;-0.093764060083612
2190;Cs¡kak§;2190;22.807;133.271;3.12707;4.89238;7.17855;4.48796;45.8429;805.079;25.6293;5.92885;7.09382;7.51613;10.6789;21.3577;0.762777;48.8177;1085.63302752294;0.0429419425194676
1202;Cs¡lyospßlos;1202;18.6921;148.607;2.9281;5.0013;7.45472;5.01655;41.8981;399.49;0;1.38408;17.5926;8.88158;3.47222;10.9954;0.578704;43.4028;1302.38759689922;0.179675276714875
977;Cs¡r;977;27.8643;115.423;3.32735;4.7486;7.49443;4.46453;48.3871;762.716;20.356;6.07375;7.50834;26.4593;61.1791;7.23026;0.556174;45.6062;2088.84120171674;0.307685660183273
3287;Cs¡t;3287;14.3502;164.541;2.66376;5.10316;7.01031;4.99883;45.0361;556.799;9.65704;1.93237;22.2924;24.9231;30.6859;12.6354;0.902527;107.401;1220.03125;-0.301404313960753
1108;Cÿn;1108;0;0;0;0;5.60947;5.49277;23.8095;287.502;0;0;0;0;32.967;0;0;0;1158.58552631579;0.524190157215705
924;Dabas;924;32.1552;135.554;3.47057;4.90937;9.70911;3.91621;43.4445;646.808;22.4327;7.59124;8.20429;30.1673;6.13348;16.275;0.668003;126.921;1541.99131693198;0.00343581374948659
1717;Dabronc;1717;19.2534;135.163;2.95769;4.90648;6.23245;5.41717;45.9725;496.66;17.6817;13.6752;0;0;9.82318;35.3635;1.96464;94.3026;1439.27405247813;-0.853490667373133
2823;Dabrony;2823;0;0;0;0;6.05678;5.21276;40.9836;635.993;0;2.73973;0;0;18.7354;0;0;0;1224.24113475177;0.567357129553102
3316;Dad;3316;22;118.74;3.09104;4.77693;7.00307;4.44641;47.4545;737.027;25.0909;7.61905;3.63636;05.ápr;27.2727;23.6364;0.909091;39.0909;1524.58608058608;-0.081650246586209
2291;Dßg;2291;27.0492;132.667;3.29766;4.88784;6.88346;3.62993;45.082;766.133;27.6639;2.69058;6.14754;16.0667;8.19672;12.2951;1.02459;57.377;1327.81560891938;0.166989538306423
2015;Dßka;2015;10.2446;128.642;2.32676;4.85703;6.48311;5.15923;31.8043;484.069;7.64526;9.80392;19.2661;2.88889;81.0398;0;0;0;996.615384615385;0.908799627447585
2923;Dalmand;2923;10.3868;166.786;2.34054;5.11671;7.24137;5.0814;38.1089;445.168;22.1347;6.36605;0;0;0;13.6103;0.716332;38.6819;1488.81674587643;0.744784552748149
1135;Damak;1135;0;0;0;0;5.63835;5.35375;35.5872;359.37;0;3.92157;0;0;0;0;0;0;1080.34188034188;-0.033618479480832
771;Dßm¡c;771;0;0;0;0;6.04973;5.71013;24.5283;247.38;0;6.59341;0;0;0;0;0;0;1551.82285714286;0.0612174934872678
3181;Dßnszentmikl¡s;3181;18.9826;117.022;2.94352;4.76236;7.98242;4.09933;39.5357;545.812;11.9495;6.12557;14.8173;20.5899;40.6282;10.2424;0.341413;52.9191;1553.12260536398;-1.35227022934834
1839;Dßny;1839;26.431;147.779;3.27454;4.99572;8.38594;3.89955;40.5245;616.413;15.5074;1.6546;3.48917;47.6601;0;4.1049;0.22805;50.171;1699.42272727273;-0.527429850944613
1599;Daraboshegy;1599;0;0;0;0;4.61512;5.50305;40.5941;458.98;0;0;0;0;633.663;0;0;0;1522.02403846154;-0.122088291275603
3135;Darßny;3135;23.3463;141.217;3.15044;4.9503;6.93537;5.59263;35.4086;444.62;21.8872;0;0;0;18.4825;29.1829;0.972763;135.214;1168.14661654135;0.458316601907173
1879;Darn¡;1879;0;0;0;0;5.3033;5.75637;18.408;226.184;0;0;0;0;0;0;0;0;1009.83;0.353725398837274
2186;Darn¡zseli;2186;26.2492;175.754;3.26764;5.16909;7.36581;5.07661;50.2214;681.395;13.346;10.0228;8.22264;38.3385;0;16.4453;0.632511;81.5939;1008.54807692308;-0.343574650640715
1467;Darvas;1467;15.2047;137.942;2.7216;4.92684;6.52796;5.68762;31.8713;336.709;0;0;13.8889;24.6316;8.77193;8.77193;1.46199;39.4737;1380.55613126079;-0.534793429250061
1053;Dßvod;1053;16.4396;165.953;2.79969;5.1117;7.69712;5.34787;36.4668;455.126;10.5359;3.30579;16.4396;11.9503;0.908265;12.2616;0.454133;33.6058;1521.08553742262;0.644932363297494
732;DebercsÚny;732;0;0;0;0;4.35671;4.38565;42.3077;697.449;0;0;24.359;5.78947;0;0;0;0;1130.65853658537;0.451613884781067
1513;Debrecen;1513;49.6771;140.273;3.90554;4.94359;12.236;5.42662;45.3111;827.545;27.8697;19.6332;13.1677;23.6968;4.10534;18.9253;0.519233;152.038;1255.68406593407;-0.867199325919989
3195;DebrÚte;3195;0;0;0;0;2.83321;5.47751;41.1765;442.529;0;0;0;0;0;0;0;0;1228.72972972973;-0.360018934104942
2498;Decs;2498;19.9258;141.416;2.99201;4.9517;8.36893;5.06853;38.135;470.38;23.4052;4.92721;5.84551;2.29365;3.24751;7.8868;0.231965;27.1399;1356.78337531486;0.61742633720297
468;DÚdestapolcsßny;468;18.9001;113.144;2.93917;4.72866;7.36645;5.16946;38.1163;564.653;26.7383;7.14286;0;0;0;11.378;0.632111;94.8167;1558.11133200795;1.13559025884525
3275;DÚg;3275;17.4468;122.646;2.85916;4.8093;7.76217;4.66042;45.1489;556.867;0;9.2233;13.7447;19.13;3.82979;17.0213;0.425532;103.83;1056.46330275229;-0.209555578829066
1251;Dejtßr;1251;15.7931;140.487;2.75957;4.94512;7.29234;4.32002;39.1423;549.33;14.9762;5.35714;5.17359;6.72368;11.5725;8.84956;0.680735;47.6515;1248.05354919054;0.155629981747156
997;DÚlegyhßza;997;22.7988;106.253;3.12671;4.66582;8.00202;3.58213;41.4128;664.091;9.77569;7.68095;16.304;8.03696;11.7174;9.37395;0.334784;36.8262;1648.51515151515;0.201429774028902
1775;Demecser;1775;22.3284;142.546;3.10586;4.95967;8.41205;5.56141;34.7923;460.964;0;10.5417;15.9964;16.2097;9.55343;6.88736;0.666519;117.752;1826.36053933643;-0.465746828428936
866;DemjÚn;866;16.895;113.477;2.82702;4.7316;6.48768;4.82599;42.9224;531.753;0;10.582;0;0;0;0;0;0;1074.71428571429;0.0772609788902164
777;Dencshßza;777;9.79133;159;2.2815;5.0689;6.43455;5.456;33.7079;378.299;0;21.0526;0;0;0;36.9181;1.60514;142.857;1233.4598540146;0.143229940091077
3259;DÚnesfa;3259;23.1156;136.967;3.14051;4.91974;5.98645;5.22343;45.7286;533.952;28.1407;6.31579;0;0;0;0;0;0;1481.39469320066;-0.997781825633788
557;Derecske;557;24.8706;145.837;3.21369;4.98249;9.13519;5.54869;39.9957;502.585;12.5916;8.09717;15.0927;14.9043;10.7805;12.9366;0.43122;109.422;1233.39962299717;0.124746537930884
783;Derekegyhßz;783;23.7528;157.504;3.1677;5.05945;7.47534;5.13291;43.8209;567.408;0;1.57895;1.02041;3.22222;15.3061;6.80272;0.566893;5.10204;1403.41913043478;-0.84324551010315
2407;Deszk;2407;32.9841;157.015;3.49603;5.05634;8.16962;5.19068;43.9694;741.714;23.3862;6.23441;14.3262;34.5909;9.34315;6.79502;0.283126;40.2039;1603.58932902183;0.337123320134665
1052;Detek;1052;6.44068;95.3684;1.86263;4.55775;5.68698;5.3288;28.1356;271.807;0;0;0;0;0;0;0;0;1324.90229885057;-0.481523602746638
920;Detk;920;14.3446;113.96;2.66337;4.73585;7.10085;4.53357;43.6109;794.779;0;9.03955;14.8392;11.2667;13.1904;9.89283;0.824402;79.1426;1238.87234042553;-0.085758097638763
2481;DÚvavßnya;2481;21.2866;135.787;3.05808;4.91109;9.04817;5.22068;42.2674;496.606;6.52711;1.33038;25.6851;10.9597;4.2338;8.4676;0.470422;102.199;1122.28571428571;0.607284615498393
3227;Devecser;3227;20.7562;136.156;3.03284;4.9138;8.55333;5.10273;39.0046;559.842;18.0941;10.4121;59.5679;12.6794;5.59414;9.83796;0.385802;59.7994;1167.65384615385;-0.295462824168918
1195;Dinnyeberki;1195;0;0;0;0;4.61512;5.42372;21.7822;189.436;0;0;0;0;39.604;0;0;0;1256.59838274933;0.386378389807705
1168;Di¡sberÚny;1168;12.8609;134.429;2.55419;4.90103;5.9428;5.1552;34.6457;377.102;35.4331;5.50459;0;0;7.87402;0;0;0;1294.83441138422;-0.59373494477548
2401;Di¡sd;2401;41.034;120.892;3.7144;4.7949;8.97841;2.87413;45.0315;1081.62;24.8676;16.8408;8.05801;8.02973;8.19672;9.45776;0.37831;73.8966;1686.88538312943;-0.049511518418989
674;Di¡sjen§;674;23.2781;141.408;3.14751;4.95165;8.01301;4.11104;41.6556;649.131;1.5894;4.55927;1.3245;15.jan;0;6.95364;0.331126;40.7285;966.060240963855;-1.020148579805
2877;Di¡skßl;2877;12.4771;119.324;2.52389;4.78184;6.30079;5.32389;30.2752;327.194;17.4312;12.0301;0;0;45.8716;0;0;0;1822.43289224953;-0.037645220139388
3237;Di¡sviszl¡;3237;6.58602;95.4082;1.88495;4.55816;6.61204;5.4369;34.543;358.667;0;7.75194;0;0;17.4731;16.129;1.34409;30.914;1174.9143016138;1.57027166370589
1087;Doba;1087;12.4514;157.969;2.52183;5.0624;6.24222;5.15762;47.4708;721.053;0;6.50407;0;0;33.0739;0;0;0;1435.32294757666;-0.033174645671899
2069;D÷b÷rhegy;2069;0;0;0;0;5.1358;5.54841;36.4706;549.418;0;2.63158;0;0;141.176;0;0;0;869.681818181818;-0.24828995787971
3319;Doboz;3319;17.9682;147.025;2.88861;4.99061;8.43316;5.63995;36.3063;454.608;15.7494;0;16.0104;16.6304;0;6.526;0.217533;0;1088.45454545455;-0.740959756075346
2588;Dobri;2588;14.6465;190;2.6842;5.24702;5.28827;5.54032;35.3535;444.384;30.8081;6.77966;0;0;20.202;0;0;0;2401.90702884346;-0.153400056190829
778;D÷br÷ce;778;0;0;0;0;4.27667;5.37166;41.6667;470.806;0;7.40741;0;0;13.8889;0;0;0;1558.32750397456;-0.370902993088875
256;D÷br÷k÷z;256;13.7301;175.741;2.61959;5.16901;7.66575;5.14254;33.2709;448.773;17.3383;4.39122;17.1978;8.31608;0;24.3674;0.468604;69.3533;1080.73333333333;0.462536670397995
3270;Dobronhegy;3270;24.6914;149.125;3.20645;5.00478;5.0876;5.467;45.0617;568.16;0;9.7561;0;0;12.3457;0;0;0;1038.31906614786;0.716689212544912
2947;D÷br÷nte;2947;11.8959;165.906;2.47619;5.11142;5.59471;5.10764;48.6989;683.342;20.4461;0;27.1375;2.53425;18.5874;0;0;0;1518.93852459016;-0.374609024131129
364;D÷ge;364;19.2912;148.737;2.95965;5.00218;7.70931;5.64067;34.6344;456.847;0;3.367;11.0363;8.68699;4.48632;16.1507;0.448632;10.7672;1252.14559616537;-0.565825822234252
2569;Domahßza;2569;5.54415;101.278;1.71274;4.61787;6.88141;4.91111;22.9979;266.179;13.4497;4.70588;0;0;3.08008;17.4538;1.02669;12.3203;1256.97142857143;-0.04951048208632
1338;DomaszÚk;1338;22.4512;122.38;3.11134;4.80714;8.44656;5.12765;41.8759;540.687;8.64992;5.34629;6.65379;9.61935;3.00494;4.50741;0.214638;27.6883;1260.84931506849;-0.498741513927334
2403;Dombegyhßz;2403;15.1685;148.769;2.71922;5.0024;7.74673;5.57025;41.4434;460.817;11.6681;0;16.8539;30.6051;28.522;10.8038;0.432152;79.516;;-0.921442873049997
2213;Dombiratos;2213;13.2353;101.056;2.58289;4.61567;6.52209;5.58481;28.0882;297.916;0;0;0;0;4.41176;0;0;0;1212.43798449612;0.441318181409154
1450;Dombrßd;1450;19.6029;164.369;2.97568;5.10211;8.37355;5.61703;27.8919;351.233;0;7.04225;13.5073;17.5624;3.92519;20.7804;0.923574;150.081;1157.40178571429;-0.882239799241319
768;Domb¡vßr;768;41.8904;173.663;3.73506;5.15712;9.91487;5.15647;44.2236;645.69;28.2169;13.2524;15.6854;14.2764;11.963;26.5955;0.543774;160.463;1291.16350589441;0.0816814317649838
480;Domony;480;18.0723;135.76;2.89438;4.91089;7.63772;3.6971;39.0843;587.44;6.79518;7.22348;0;0;11.0843;9.15663;0.481928;45.7831;1111.9197080292;0.419853462655341
659;D÷m÷s;659;21.5881;139.747;3.07214;4.93983;7.09755;3.77597;44.5823;690.847;27.7089;8.1761;2.89495;15.7143;0;0;0;0;1060.64397905759;-0.720003375166071
751;Domoszl¡;751;19.7314;158.636;2.98221;5.06661;7.6774;4.57141;42.7976;750.236;0;9.33735;17.0449;20.9946;7.41084;11.1163;0.463177;52.339;1460.05734406439;0.939558039409191
2964;D÷ms÷d;2964;23.044;128.236;3.13741;4.85387;8.71342;4.03901;39.4806;499.579;7.93886;6.61939;7.23208;40.8841;4.43787;2.95858;0.164366;35.6673;1259.26490066225;-0.462087218719222
2191;D÷r;2191;30.8943;181.916;3.43057;5.20354;6.42162;5.05178;46.1789;597.315;19.0244;5.12821;0;0;0;0;0;0;1503.00739827374;0.644389873447538
636;D÷rgicse;636;27.5316;109;3.31534;4.69135;5.75574;5.03819;36.3924;561.972;23.7342;10.8527;48.4177;6.01307;37.9747;0;0;0;1752.98593073593;1.20246309415149
3026;Dormßnd;3026;0;0;0;0;6.96697;4.72242;38.4543;460.644;0;7.80488;0;0;0;5.65504;0.942507;48.0679;1197.89950980392;-0.180691784698151
1049;Dorog;1049;37.968;128.826;3.63674;4.85847;9.45454;3.67832;48.2767;860.67;28.2626;13.7238;11.7421;18.2195;7.91164;12.455;0.548332;81.3881;1782.78614311212;-0.0876519160656
2443;Doroghßza;2443;11.62;91.5182;2.45273;4.51654;7.07242;4.63657;36.302;448.623;3.64716;8.87372;8.31213;24.5816;0;19.5081;0.848176;45.8015;1235.80841121495;0.794498253306257
303;D÷r÷ske;303;0;0;0;0;4.63473;5.45378;32.0388;460.068;0;4.54545;0;0;126.214;0;0;0;1545.4128440367;-0.805122557525016
1600;D÷tk;1600;0;0;0;0;3.4012;5.41321;50;701.233;60;0;0;0;0;0;0;0;1506.46774193548;0.936774310423053
612;D÷vÚny;612;11.039;118.971;2.40143;4.77888;5.7301;5.38505;29.2208;406.003;20.7792;5.33333;0;0;0;0;0;0;1129.93333333333;-0.021147296297654
1615;Dozmat;1615;0;0;0;0;5.32301;5.48272;53.1707;821.707;0;0;0;0;58.5366;0;0;0;1348.84788732394;0.385639037874788
752;DrßgszÚl;752;0;0;0;0;5.94803;4.95934;32.8982;357.982;0;0;15.6658;5.43333;0;0;0;0;1403.19847328244;0.850526116086508
2861;Drßvacsehi;2861;14.7059;117.857;2.68825;4.76947;5.47227;5.46608;26.8908;260.744;0;0;0;0;0;0;0;0;1319.05569948187;0.428009179184609
2812;Drßvacsepely;2812;0;0;0;0;5.50533;5.47105;31.3008;267.951;0;5.55556;0;0;40.6504;0;0;0;1549.59925788497;1.06947582381801
1741;Drßvafok;1741;0;0;0;0;6.33859;5.52728;37.9859;494.322;17.1378;5.35714;0;0;28.2686;24.735;3.53357;88.3392;1265.37926727727;0.0323345835230179
1361;Drßvagßrdony;1361;0;0;0;0;5.0689;5.61641;32.7044;249.208;10.6918;0;0;0;0;0;0;0;1293.4823943662;-0.61992154642978
3239;Drßvaivßnyi;3239;0;0;0;0;5.4161;5.54001;23.5556;249.187;0;0;0;0;17.7778;0;0;0;1544.2;-0.511607567087745
915;Drßvakeresztÿr;915;0;0;0;0;4.98361;5.71026;26.7123;308.952;0;0;5.47945;05.jún;0;0;0;0;1435.9696969697;-0.40387870259028
2273;Drßvapalkonya;2273;0;0;0;0;5.7301;5.46886;18.1818;189.815;0;25.jún;0;0;0;0;0;0;1402.46666666667;0.253291523182708
1238;Drßvapiski;1238;0;0;0;0;4.58497;5.47004;22.449;164.541;0;0;0;0;0;0;0;0;1389.43333333333;-0.322054071672549
2860;Drßvaszabolcs;2860;28.0057;124.859;3.33241;4.82718;6.56103;5.45477;37.058;476.675;25.4597;17.8571;5.94059;8.59524;0;16.9731;1.41443;106.082;1088.15079365079;-0.413326429866874
3003;Drßvaszerdahely;3003;0;0;0;0;5.39816;5.45549;37.1041;457.421;0;15.3846;0;0;67.8733;0;0;0;969.640625;-0.363496099665975
2169;Drßvasztßra;2169;13.2231;150.641;2.58197;5.0149;6.18208;5.54993;29.1322;286.816;0;0;0;0;35.124;20.6612;2.06612;109.504;856.051948051948;-0.403418814704797
1588;Drßvatamßsi;1588;0;0;0;0;5.98394;5.61035;32.7456;342.207;25.1889;0;0;0;5.03778;0;0;0;1301.33023255814;-0.834140790744368
815;DrÚgelypalßnk;815;15.125;120.756;2.71635;4.79377;7.37776;4.3412;35.875;592.319;19.625;13.1646;9.3125;24.953;105;17.máj;0.625;56.25;762;0.138008060746436
2766;Dubicsßny;2766;18.9911;115.266;2.94397;4.74724;5.82008;5.36686;36.7953;583.938;13.0564;11.3208;0;0;0;0;0;0;1057.8679245283;0.0316442304347604
293;Dudar;293;20.1671;145.936;3.00405;4.98317;7.49276;4.81129;45.1253;647.764;21.727;3.5461;7.35376;10.2803;30.6407;9.47075;0.557103;31.7549;1156.58974358974;-0.442726585818996
292;Duka;292;13.3333;100.684;2.59027;4.61199;5.65249;5.25921;40.7018;433.947;0;0;0;0;0;0;0;0;1043.98214285714;-0.013043461048789
3383;Dunaalmßs;3383;23.1427;138.963;3.14168;4.93421;7.32712;4.42556;48.9152;796.427;23.4714;8.25688;0;0;37.4753;5.91716;0.657462;36.1604;732.954545454546;0.237713404593348
2536;Dunabogdßny;2536;33.0243;139.321;3.49724;4.93678;8.04815;3.59374;44.5013;752.355;20.4284;9.42828;0;0;30.3708;7.03325;0.319693;81.8414;1286.29389312977;-0.460388456327165
2106;Dunaegyhßza;2106;21.5776;93.8218;3.07165;4.5414;7.33563;4.55577;41.721;573.526;0;1.82371;17.2751;10.1396;0;9.77836;0.65189;52.8031;1232.80487804878;0.160726525499256
1256;Dunafalva;1256;14.2713;152.142;2.65825;5.02481;6.89568;5.20164;34.7166;415.301;0;4.92611;12.753;1.60317;9.10931;10.1215;1.01215;45.5466;984.531914893617;0.4198317217562
3150;Dunaf÷ldvßr;3150;28.4785;145.419;3.34915;4.97962;13.szept;4.54106;43.4764;652.908;23.2445;15.2866;12.3971;16.9152;0.216732;12.137;0.325098;98.0711;1045.04615384615;0.938897716261782
958;Dunaharaszti;958;38.9266;117.099;3.66168;4.76302;9.86802;2.97604;43.7393;842.929;23.1415;16.9048;10.7341;62.2042;2.33124;9.84303;0.310833;59.7316;1651.06271777003;1.04027766327144
1861;Dunakeszi;1861;45.2412;128.431;3.81201;4.85539;10.4759;2.97451;45.921;1040.73;29.4358;12.9699;9.73202;20.6968;10.2116;11.2271;0.253879;64.7109;1586.99193548387;-0.481382650504584
2773;Dunakiliti;2773;28.6698;178.634;3.35585;5.18534;7.54274;5.18436;46.6879;654.495;26.1791;12.7586;20.2968;2.87728;13.7785;16.4282;0.529942;83.2008;1435.47777777778;-0.702023105213009
786;Dunapataj;786;24.1031;162.787;3.18234;5.09244;8.17976;4.75126;37.3599;452.123;22.8419;3.07692;13.537;22.472;13.4529;8.1278;0.280269;74.2713;1066.16379310345;0.543276063952955
207;Dunaremete;207;21.3439;158.963;3.06076;5.06867;5.53339;5.10504;46.2451;632.182;0;8.10811;0;0;15.8103;0;0;0;1628.18010752688;0.765607972251519
2107;Dunaszeg;2107;36.3449;170.692;3.59305;5.13986;7.5689;4.91265;nov.51;880.586;22.922;8.66426;0;0;48.0124;11.3578;0.516262;64.5328;1690.63793103448;1.3040737816039
918;Dunaszekcs§;918;19.0253;161.81;2.94577;5.08642;7.66575;5.19662;35.1921;432.656;25.1172;9.16335;9.41893;15.6816;9.37207;7.02905;0.468604;42.1743;1374.6703125;0.614111572051786
1160;Dunaszentbenedek;1160;0;0;0;0;6.81892;4.84206;36.2842;453.293;0;5.05051;28.4153;2.97692;75.4098;13.1148;1.0929;43.7158;1196.25947521866;-0.080413665685467
953;Dunaszentgy÷rgy;953;27.8553;152.877;3.32702;5.02963;7.88345;4.84127;44.4026;826.827;24.6513;2.87253;0;0;0;10.5541;0.376932;18.8466;1501.75348953141;0.126052928538432
2410;Dunaszentmikl¡s;2410;19.0588;143.37;2.94753;4.96543;6.05209;4.37185;48.9412;847.056;34.3529;22.4599;0;0;0;0;0;0;1927.16487030676;1.07277844278336
1587;Dunaszentpßl;1587;29.2135;138.221;3.37463;4.92885;6.56808;4.99301;50.2809;904.503;12.7809;5.84795;0;0;35.1124;8.42697;1.40449;19.6629;2266.33810430616;0.0640743321466563
1045;Dunasziget;1045;17.5883;150.833;2.86723;5.01618;7.31389;5.19212;44.2372;606.182;0;11.9734;0;0;0;0;0;0;1401.85244040863;-0.673827154721808
1476;DunatetÚtlen;1476;18.0782;121.216;2.89471;4.79758;6.41999;4.66212;42.1824;480.897;0;2.36686;0;0;8.14332;9.77199;0;34.202;1210.18304576144;0.650732188169074
311;Dunaÿjvßros;311;42.464;135.129;3.74866;4.90623;10.8343;4.34795;52.9075;1048.66;34.5732;10.9822;17.9243;13.3465;3.76503;28.1096;0.591366;171.95;1367.02564102564;1.60391681661472
2053;Dunavarsßny;2053;39.1945;125.094;3.66854;4.82906;8.84318;3.50195;43.4676;722.178;8.14205;10.1548;9.45575;44.9542;11.9821;3.89779;0.144363;40.999;1722.92525252525;0.797420428598247
761;Dunavecse;761;20.5628;119.499;3.02348;4.78331;8.33279;4.49043;40.5964;576.586;0;2.08333;14.0933;18.5785;17.797;27.1765;1.2025;82.7321;1229.41011984021;0.751792302880183
410;Dusnok;410;26.0698;158.4;3.26078;5.06513;8.10016;5.12128;38.4219;417.477;25.6449;2.50348;3.24734;4.56075;13.9605;16.9954;0.30349;79.2109;1249.28614457831;-0.627796052809892
1920;Dÿzs;1920;14.9306;119.86;2.70341;4.78633;5.66296;5.12498;31.5972;343.576;19.4444;4.25532;0;0;0;0;0;0;1862.11460101868;1.54773551307445
3053;D¡c;3053;9.41029;132.36;2.2418;4.88553;6.68085;5.07786;32.3714;392.483;0;4.34783;21.4555;25.3918;0;23.8394;1.25471;65.2447;1730.76442307692;0.294007545797262
2634;Eberg§c;2634;18.8312;116.31;2.93551;4.75626;5.03695;5.27131;41.5584;671.461;0;7.69231;16.2338;1.76;38.961;0;0;0;1798.89944134078;-0.330930342137829
1461;Ebes;1461;31.6453;144.545;3.45459;4.97359;8.43403;5.44958;43.5775;604.312;0;10.0607;12.4538;8.16754;5.86829;7.17235;0.434688;54.1187;1370.29969879518;-0.095622647310339
1670;?cs;1670;31.1868;168.454;3.43999;5.12666;7.53849;4.87222;46.3012;761.49;21.3944;8.36013;0;0;6.38638;7.98297;0.532198;70.7823;1140.04247104247;-0.536253011324073
1718;EcsÚd;1718;18.9726;113.105;2.94299;4.72831;8.13915;4.34808;41.5937;589.678;6.59661;3.92968;11.4127;15.7903;1.45943;4.0864;0.291886;35.3182;1982.05551415797;0.846436234157112
425;Ecseg;425;9.27583;119.491;2.22741;4.78324;7.11396;4.35889;35.0692;461.523;0;0;11.6355;32.3077;4.06835;19.5281;0.81367;53.7022;1661.41713716373;-0.194856662136541
943;Ecsegfalva;943;10.5783;106.033;2.3588;4.66375;7.257;5.16644;40.409;458.796;0;0.384246;7.4048;15.8381;16.22;9.87306;0.705219;21.8618;1420.28613744076;0.776790693703736
1086;Ecseny;1086;12.0833;142.207;2.49183;4.95728;5.48064;4.85336;máj.32;261.837;0;0;0;0;0;0;0;0;1086.56082148499;0.240573014515494
2451;Ecser;2451;35.2991;127.733;3.56386;4.84995;8.1778;3.17304;46.3915;894.544;24.9087;3.91061;1.43218;16.1176;9.26706;6.73968;0.28082;36.7874;1087.36263736264;-0.34444206623272
348;Edde;348;0;0;0;0;5.42495;5.1924;24.2291;245.185;0;0;0;0;0;0;0;0;1615.703125;-0.633617316488558
1072;EdelÚny;1072;22.859;124.524;3.12934;4.8245;9.29063;5.32194;38.9719;591.097;22.6652;10.817;12.2924;29.0345;2.58398;15.1347;0.55371;98.0066;1386.75311720698;-0.674436150130471
2244;Edve;2244;24;169.167;3.17805;5.13088;5.01064;5.19877;56;688.72;27.3333;0;16;16;0;0;0;0;1644.64252873563;0.846228035981303
2049;Eger;2049;52.8191;144.536;3.96687;4.97353;10.9273;4.89896;49.2285;965.148;37.0108;21.5898;18.3141;17.6853;16.0401;36.8581;0.772367;245.649;1417.70947368421;-0.0018210925980746
2891;Egerßg;2891;36.1377;171.516;3.58734;5.14468;6.95273;5.35432;44.9331;655.435;26.7686;8.76494;15.392;8.62733;11.4723;17.2084;0.956023;90.8222;1316.03712296984;-0.025678087745592
3387;Egeralja;3387;11.0638;123.538;2.40368;4.81655;5.45959;5.23106;47.6596;515.749;0;3.27869;0;0;17.0213;0;0;0;1135.38045375218;0.637698318041414
2426;Egeraracsa;2426;9.06593;186.697;2.20452;5.22949;5.89715;5.31567;33.7912;308.786;23.9011;2.66667;0;0;10.989;0;0;0;805.653846153846;1.78415918480631
1282;Egerbakta;1282;6.62338;105.931;1.89061;4.66279;7.33954;4.96543;36.2987;482.914;0;5.53633;0;0;7.79221;3.8961;0.649351;22.0779;1928.25181598063;0.404905415631106
2601;Egerbocs;2601;11.3487;116.986;2.4291;4.76205;6.41017;4.9164;38.8158;519.429;0;3.75;0;0;0;3.28947;1.64474;26.3158;1011.94545454545;0.390600493776984
